territorio_mivau,territorio_key,anio,trimestre,precio_vivienda_libre_eur_m2,hoja
León,leon,1995,4,528.1,"1995, 1996, 1997, 1998"
León,leon,1996,1,508.1,"1995, 1996, 1997, 1998"
León,leon,1996,2,552.2,"1995, 1996, 1997, 1998"
León,leon,1996,3,551.2,"1995, 1996, 1997, 1998"
León,leon,1996,4,528.1,"1995, 1996, 1997, 1998"
León,leon,1997,1,530.1,"1995, 1996, 1997, 1998"
León,leon,1997,2,540.1,"1995, 1996, 1997, 1998"
León,leon,1997,3,551.2,"1995, 1996, 1997, 1998"
León,leon,1997,4,554.2,"1995, 1996, 1997, 1998"
León,leon,1998,1,581.2,"1995, 1996, 1997, 1998"
León,leon,1998,2,569.2,"1995, 1996, 1997, 1998"
León,leon,1998,3,581.2,"1995, 1996, 1997, 1998"
León,leon,1998,4,573.2,"1995, 1996, 1997, 1998"
Palencia,palencia,1995,1,540.4,"1995, 1996, 1997, 1998"
Palencia,palencia,1995,2,548.3,"1995, 1996, 1997, 1998"
Palencia,palencia,1995,3,529.6,"1995, 1996, 1997, 1998"
Palencia,palencia,1995,4,563.2,"1995, 1996, 1997, 1998"
Palencia,palencia,1996,1,534.5,"1995, 1996, 1997, 1998"
Palencia,palencia,1996,2,572.1,"1995, 1996, 1997, 1998"
Palencia,palencia,1996,3,554.3,"1995, 1996, 1997, 1998"
Palencia,palencia,1996,4,544.4,"1995, 1996, 1997, 1998"
Palencia,palencia,1997,1,574,"1995, 1996, 1997, 1998"
Palencia,palencia,1997,2,561.2,"1995, 1996, 1997, 1998"
Palencia,palencia,1997,3,572.1,"1995, 1996, 1997, 1998"
Palencia,palencia,1997,4,567.1,"1995, 1996, 1997, 1998"
Palencia,palencia,1998,1,591.8,"1995, 1996, 1997, 1998"
Palencia,palencia,1998,2,570.1,"1995, 1996, 1997, 1998"
Palencia,palencia,1998,3,613.5,"1995, 1996, 1997, 1998"
Palencia,palencia,1998,4,609.6,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1995,1,624.1,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1995,2,612.2,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1995,3,649.4,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1995,4,673.4,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1996,1,629.5,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1996,2,625.5,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1996,3,620.2,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1996,4,630.8,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1997,1,674.7,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1997,2,685.4,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1997,3,681.4,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1997,4,657.4,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1998,1,653.4,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1998,2,693.3,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1998,3,697.3,"1995, 1996, 1997, 1998"
Salamanca,salamanca,1998,4,742.6,"1995, 1996, 1997, 1998"
Segovia,segovia,1995,1,615,"1995, 1996, 1997, 1998"
Segovia,segovia,1995,2,648.4,"1995, 1996, 1997, 1998"
Segovia,segovia,1995,3,657.5,"1995, 1996, 1997, 1998"
Segovia,segovia,1995,4,615,"1995, 1996, 1997, 1998"
Segovia,segovia,1996,1,620.1,"1995, 1996, 1997, 1998"
Segovia,segovia,1996,2,667.7,"1995, 1996, 1997, 1998"
Segovia,segovia,1996,3,657.5,"1995, 1996, 1997, 1998"
Segovia,segovia,1996,4,669,"1995, 1996, 1997, 1998"
Segovia,segovia,1997,1,643.3,"1995, 1996, 1997, 1998"
Segovia,segovia,1997,2,653.6,"1995, 1996, 1997, 1998"
Segovia,segovia,1997,3,644.6,"1995, 1996, 1997, 1998"
Segovia,segovia,1997,4,657.5,"1995, 1996, 1997, 1998"
Segovia,segovia,1998,1,651,"1995, 1996, 1997, 1998"
Segovia,segovia,1998,2,678,"1995, 1996, 1997, 1998"
Segovia,segovia,1998,3,697.3,"1995, 1996, 1997, 1998"
Segovia,segovia,1998,4,719.2,"1995, 1996, 1997, 1998"
Soria,soria,1995,1,706.6,"1995, 1996, 1997, 1998"
Soria,soria,1995,2,701.9,"1995, 1996, 1997, 1998"
Soria,soria,1995,3,692.5,"1995, 1996, 1997, 1998"
Soria,soria,1995,4,771.3,"1995, 1996, 1997, 1998"
Soria,soria,1996,1,734.8,"1995, 1996, 1997, 1998"
Soria,soria,1996,2,727.8,"1995, 1996, 1997, 1998"
Soria,soria,1996,3,707.8,"1995, 1996, 1997, 1998"
Soria,soria,1996,4,660.7,"1995, 1996, 1997, 1998"
Soria,soria,1997,1,673.7,"1995, 1996, 1997, 1998"
Soria,soria,1997,2,731.3,"1995, 1996, 1997, 1998"
Soria,soria,1997,3,694.8,"1995, 1996, 1997, 1998"
Soria,soria,1997,4,691.3,"1995, 1996, 1997, 1998"
Soria,soria,1998,1,760.7,"1995, 1996, 1997, 1998"
Soria,soria,1998,2,767.7,"1995, 1996, 1997, 1998"
Soria,soria,1998,3,756,"1995, 1996, 1997, 1998"
Soria,soria,1998,4,738.3,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1995,1,654.7,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1995,2,682.1,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1995,3,667,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1995,4,679.4,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1996,1,678,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1996,2,682.1,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1996,3,678,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1996,4,676.6,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1997,1,684.9,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1997,2,661.6,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1997,3,654.7,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1997,4,679.4,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1998,1,682.1,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1998,2,690.3,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1998,3,705.4,"1995, 1996, 1997, 1998"
Valladolid,valladolid,1998,4,704,"1995, 1996, 1997, 1998"
Zamora,zamora,1995,1,506.1,"1995, 1996, 1997, 1998"
Zamora,zamora,1995,2,489.2,"1995, 1996, 1997, 1998"
Zamora,zamora,1995,3,521.2,"1995, 1996, 1997, 1998"
Zamora,zamora,1995,4,500.5,"1995, 1996, 1997, 1998"
Zamora,zamora,1996,1,510.8,"1995, 1996, 1997, 1998"
Zamora,zamora,1996,2,508,"1995, 1996, 1997, 1998"
Zamora,zamora,1996,3,504.2,"1995, 1996, 1997, 1998"
Zamora,zamora,1996,4,502.4,"1995, 1996, 1997, 1998"
Zamora,zamora,1997,1,508,"1995, 1996, 1997, 1998"
Zamora,zamora,1997,2,499.5,"1995, 1996, 1997, 1998"
Zamora,zamora,1997,3,516.5,"1995, 1996, 1997, 1998"
Zamora,zamora,1997,4,522.1,"1995, 1996, 1997, 1998"
Zamora,zamora,1998,1,516.5,"1995, 1996, 1997, 1998"
Zamora,zamora,1998,2,528.7,"1995, 1996, 1997, 1998"
Zamora,zamora,1998,3,525.9,"1995, 1996, 1997, 1998"
Zamora,zamora,1998,4,525,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1995,1,505.3,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1995,2,500.6,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1995,3,503,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1995,4,512.4,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1996,1,510.1,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1996,2,504.2,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1996,3,527.8,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1996,4,526.6,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1997,1,519.5,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1997,2,524.2,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1997,3,539.6,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1997,4,536,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1998,1,532.5,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1998,2,529,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1998,3,531.3,"1995, 1996, 1997, 1998"
Castilla-La Mancha,castilla-la mancha,1998,4,538.4,"1995, 1996, 1997, 1998"
Albacete,albacete,1995,1,438.7,"1995, 1996, 1997, 1998"
Albacete,albacete,1995,2,432.1,"1995, 1996, 1997, 1998"
Albacete,albacete,1995,3,422.3,"1995, 1996, 1997, 1998"
Albacete,albacete,1995,4,462.7,"1995, 1996, 1997, 1998"
Albacete,albacete,1996,1,443,"1995, 1996, 1997, 1998"
Albacete,albacete,1996,2,433.2,"1995, 1996, 1997, 1998"
Albacete,albacete,1996,3,438.7,"1995, 1996, 1997, 1998"
Albacete,albacete,1996,4,469.2,"1995, 1996, 1997, 1998"
Albacete,albacete,1997,1,461.6,"1995, 1996, 1997, 1998"
Albacete,albacete,1997,2,443,"1995, 1996, 1997, 1998"
Albacete,albacete,1997,3,479,"1995, 1996, 1997, 1998"
Albacete,albacete,1997,4,474.7,"1995, 1996, 1997, 1998"
Albacete,albacete,1998,1,479,"1995, 1996, 1997, 1998"
Albacete,albacete,1998,2,477.9,"1995, 1996, 1997, 1998"
Albacete,albacete,1998,3,489.9,"1995, 1996, 1997, 1998"
Albacete,albacete,1998,4,504.1,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1995,1,444.2,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1995,2,446.6,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1995,3,453.9,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1995,4,444.2,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1996,1,427.3,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1996,2,428.1,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1996,3,448.2,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1996,4,436.1,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1997,1,424.9,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1997,2,432.9,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1997,3,443.4,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1997,4,438.6,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1998,1,432.1,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1998,2,420.9,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1998,3,417.6,"1995, 1996, 1997, 1998"
Ciudad Real,ciudad real,1998,4,439.4,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1995,1,439.5,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1995,2,447.5,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1995,3,404.7,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1995,4,438.6,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1996,1,468,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1996,2,478.7,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1996,3,477,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1996,4,477,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1997,1,465.4,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1997,2,461.8,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1997,3,458.2,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1997,4,451.1,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1998,1,435.9,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1998,2,455.6,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1998,3,481.4,"1995, 1996, 1997, 1998"
Cuenca,cuenca,1998,4,469.8,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1995,1,633.4,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1995,2,664.1,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1995,3,675.4,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1995,4,644.7,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1996,1,644.7,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1996,2,649.6,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1996,3,628.5,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1996,4,647.9,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1997,1,657.6,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1997,2,657.6,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1997,3,635,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1997,4,641.5,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1998,1,659.2,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1998,2,675.4,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1998,3,665.7,"1995, 1996, 1997, 1998"
Guadalajara,guadalajara,1998,4,730.3,"1995, 1996, 1997, 1998"
Toledo,toledo,1995,1,477.8,"1995, 1996, 1997, 1998"
Toledo,toledo,1995,2,471.6,"1995, 1996, 1997, 1998"
Toledo,toledo,1995,3,461.6,"1995, 1996, 1997, 1998"
Toledo,toledo,1995,4,467.8,"1995, 1996, 1997, 1998"
Toledo,toledo,1996,1,457.8,"1995, 1996, 1997, 1998"
Toledo,toledo,1996,2,457.8,"1995, 1996, 1997, 1998"
Toledo,toledo,1996,3,465.3,"1995, 1996, 1997, 1998"
Toledo,toledo,1996,4,471.6,"1995, 1996, 1997, 1998"
Toledo,toledo,1997,1,469.1,"1995, 1996, 1997, 1998"
Toledo,toledo,1997,2,477.8,"1995, 1996, 1997, 1998"
Toledo,toledo,1997,3,475.3,"1995, 1996, 1997, 1998"
Toledo,toledo,1997,4,464.1,"1995, 1996, 1997, 1998"
Toledo,toledo,1998,1,470.3,"1995, 1996, 1997, 1998"
Toledo,toledo,1998,2,477.8,"1995, 1996, 1997, 1998"
Toledo,toledo,1998,3,485.3,"1995, 1996, 1997, 1998"
Toledo,toledo,1998,4,494,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1995,1,735,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1995,2,744.6,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1995,3,750.4,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1995,4,754.3,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1996,1,754.3,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1996,2,758.1,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1996,3,765.9,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1996,4,777.4,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1997,1,781.3,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1997,2,787.1,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1997,3,792.9,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1997,4,802.5,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1998,1,812.2,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1998,2,833.4,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1998,3,860.4,"1995, 1996, 1997, 1998"
Cataluña,cataluna,1998,4,883.5,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1995,1,860,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1995,2,881.8,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1995,3,881.8,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1995,4,890.5,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1996,1,881.8,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1996,2,890.5,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1996,3,894.8,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1996,4,912.2,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1997,1,914.4,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1997,2,921,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1997,3,929.7,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1997,4,940.6,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1998,1,951.4,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1998,2,986.3,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1998,3,1012.4,"1995, 1996, 1997, 1998"
Barcelona,barcelona,1998,4,1038.5,"1995, 1996, 1997, 1998"
Girona,girona,1995,1,581.4,"1995, 1996, 1997, 1998"
Girona,girona,1995,2,584.6,"1995, 1996, 1997, 1998"
Girona,girona,1995,3,583,"1995, 1996, 1997, 1998"
Girona,girona,1995,4,581.4,"1995, 1996, 1997, 1998"
Girona,girona,1996,1,596.2,"1995, 1996, 1997, 1998"
Girona,girona,1996,2,594.5,"1995, 1996, 1997, 1998"
Girona,girona,1996,3,611,"1995, 1996, 1997, 1998"
Girona,girona,1996,4,607.7,"1995, 1996, 1997, 1998"
Girona,girona,1997,1,612.6,"1995, 1996, 1997, 1998"
Girona,girona,1997,2,622.5,"1995, 1996, 1997, 1998"
Girona,girona,1997,3,625.8,"1995, 1996, 1997, 1998"
Girona,girona,1997,4,630.8,"1995, 1996, 1997, 1998"
Girona,girona,1998,1,640.6,"1995, 1996, 1997, 1998"
Girona,girona,1998,2,658.8,"1995, 1996, 1997, 1998"
Girona,girona,1998,3,668.6,"1995, 1996, 1997, 1998"
Girona,girona,1998,4,667,"1995, 1996, 1997, 1998"
Lleida,lleida,1995,1,492.7,"1995, 1996, 1997, 1998"
Lleida,lleida,1995,2,485,"1995, 1996, 1997, 1998"
Lleida,lleida,1995,3,498.2,"1995, 1996, 1997, 1998"
Lleida,lleida,1995,4,490.5,"1995, 1996, 1997, 1998"
Lleida,lleida,1996,1,500.4,"1995, 1996, 1997, 1998"
Lleida,lleida,1996,2,508.1,"1995, 1996, 1997, 1998"
Lleida,lleida,1996,3,504.8,"1995, 1996, 1997, 1998"
Lleida,lleida,1996,4,503.7,"1995, 1996, 1997, 1998"
Lleida,lleida,1997,1,518,"1995, 1996, 1997, 1998"
Lleida,lleida,1997,2,512.5,"1995, 1996, 1997, 1998"
Lleida,lleida,1997,3,510.3,"1995, 1996, 1997, 1998"
Lleida,lleida,1997,4,509.2,"1995, 1996, 1997, 1998"
Lleida,lleida,1998,1,523.5,"1995, 1996, 1997, 1998"
Lleida,lleida,1998,2,521.3,"1995, 1996, 1997, 1998"
Lleida,lleida,1998,3,547.7,"1995, 1996, 1997, 1998"
Lleida,lleida,1998,4,544.4,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1995,1,497.9,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1995,2,514.8,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1995,3,482.5,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1995,4,494.8,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1996,1,514.8,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1996,2,499.4,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1996,3,507.1,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1996,4,505.6,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1997,1,494.8,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1997,2,505.6,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1997,3,501,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1997,4,527.2,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1998,1,513.3,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1998,2,521,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1998,3,556.4,"1995, 1996, 1997, 1998"
Tarragona,tarragona,1998,4,567.2,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1995,1,479.2,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1995,2,479.2,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1995,3,488.6,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1995,4,490,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1996,1,496.7,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1996,2,499.4,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1996,3,508.9,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1996,4,506.2,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1997,1,515.6,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1997,2,519.7,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1997,3,522.4,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1997,4,522.4,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1998,1,537.2,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1998,2,556.1,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1998,3,566.9,"1995, 1996, 1997, 1998"
Comunidad Valenciana,comunidad valenciana,1998,4,572.3,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1995,1,477,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1995,2,480,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1995,3,475.5,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1995,4,471,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1996,1,469.5,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1996,2,502.4,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1996,3,497.9,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1996,4,499.4,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1997,1,506.9,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1997,2,509.9,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1997,3,518.8,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1997,4,512.9,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1998,1,530.8,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1998,2,562.2,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1998,3,586.1,"1995, 1996, 1997, 1998"
Alicante/Alacant,alicante/alacant,1998,4,581.6,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1995,1,447.8,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1995,2,435.5,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1995,3,477.9,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1995,4,479.2,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1996,1,473.8,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1996,2,487.4,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1996,3,499.7,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1996,4,498.3,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1997,1,499.7,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1997,2,505.2,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1997,3,507.9,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1997,4,516.1,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1998,1,537.9,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1998,2,540.7,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1998,3,544.8,"1995, 1996, 1997, 1998"
Castellón/Castelló,castellon/castello,1998,4,555.7,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1995,1,466,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1995,2,459.8,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1995,3,472.2,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1995,4,469.7,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1996,1,485.7,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1996,2,487,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1996,3,495.6,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1996,4,489.5,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1997,1,500.6,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1997,2,505.5,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1997,3,510.5,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1997,4,515.4,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1998,1,521.6,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1998,2,536.4,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1998,3,545.1,"1995, 1996, 1997, 1998"
Valencia/València,valencia/valencia,1998,4,553.7,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1995,1,394.7,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1995,2,399.8,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1995,3,399.8,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1995,4,400.6,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1996,1,401.4,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1996,2,413.1,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1996,3,412.3,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1996,4,419.8,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1997,1,413.1,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1997,2,416.5,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1997,3,403.9,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1997,4,406.4,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1998,1,415.6,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1998,2,419.8,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1998,3,433.2,"1995, 1996, 1997, 1998"
Extremadura,extremadura,1998,4,438.2,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1995,1,377,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1995,2,391,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1995,3,397.6,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1995,4,389.3,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1996,1,398.4,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1996,2,405,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1996,3,406.6,"1995, 1996, 1997, 1998"
Badajoz,badajoz,1996,4,409.1,"1995, 1996, 1997, 1998"
